"line","song_lyrics_url","song_name","artist_name"
"To you that's a quick check","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"With all disrespect, let me say this","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"I am a sinner who's probably gonna sin again","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"Lord, forgive me! Lord, forgive me!","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"Things I don't understand","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"Sometimes I need to be alone","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"Bitch, don't kill my vibe! Bitch, don't kill my vibe!","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"I can feel your energy from two planets away","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"I got my drink, I got my music","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"I would share it, but today I'm yelling","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"Bitch, don't kill my vibe! Bitch, don't kill my vibe!","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"Bitch, don't kill my vibe! Bitch, don't kill my vibe!","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"Bitch, don't kill my vibe!","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"You ain't heard the Coast like this in a long time","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"Don't you see that long line?","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"And they waiting on Kendrick like the first and the fifteenth","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"Threes in the air, I can see you are in sync","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"Hide your feelings, hide your feelings","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"Now what you better do","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"I'll take your girlfriend and put that pussy on a pedestal","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"Bitch, don't kill my vibe! Bitch, don't kill my vibe!","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"Walk out the door and they scream it's alive","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"My New Year's resolution is to stop all the pollution","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"Talk too motherfuckin' much, I got my drink, I got my music","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"I say bitch, don't kill my vibe! Bitch, don't kill my vibe!","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"Bitch, don't kill my vibe! Bitch, don't kill my vibe!","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"Ayy, K-Dot, get in the car, nigga!","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"Come on, we finna roll out!","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"Nigga, I got a pack of blacks and a beat CD","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"Get yo' freestyles ready!","https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics","Bitch, Don't Kill My Vibe","Kendrick Lamar"
"Uh, Martin had a dream","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Martin had a dream","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Kendrick have a dream","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"All my life I want money and power","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Respect my mind or die from lead shower","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"I pray my dick get big as the Eiffel Tower","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"So I can fuck the world for seventy-two hours","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Goddamn I feel amazin', damn, I'm in the Matrix","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"My mind is livin' on cloud nine and this 9 is never on vacation","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Start up that Maserati and – vroom-vroom! – I'm racin'","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Poppin' pills in the lobby and I pray they don't find her naked","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"And I pray you niggas is hatin', shooters go after Judas","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Jesus Christ, if I live life on my knees ain't no need to do this","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Park it in front of Lueders, next to that Church's Chicken","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"All you pussies is losers, all my niggas is winners, screamin'—","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"All my life I want money and power","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Respect my mind or die from lead shower","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"I pray my dick get big as the Eiffel Tower","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"So I can fuck the world for seventy-two hours","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Goddamn I got bitches, damn I got bitches","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Damn I got bitches: wifey, girlfriend and mistress","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"All my life I want money and power","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Respect my mind or die from lead showers","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"I've got 25 lighters on my dresser, yessir","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Put fire to that ass, body cast on a stretcher","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"And her body got that ass that a ruler couldn't measure","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"And it make me cum fast, but I never get embarrassed","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"And I recognize you have what I've been wantin' since that record","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"That Adina Howard had pop it fast to impress her","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"She rollin', I'm holdin' my scrotum and posin'","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"This voice here is golden, so fuck y'all, I goes in, and—","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"All my life I want money and power","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Respect my mind or die from lead shower","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"I pray my dick get big as the Eiffel Tower","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"So I can fuck the world for seventy-two hours","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Goddamn I got bitches, damn I got bitches","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Damn I got bitches: wifey, girlfriend and mistress","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"All my life I want money and power","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Respect my mind or, nigga, it's go time","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"I roll in dough with a good grind","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"And I run at ho with a baton","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"That's a relay race with a bouquet","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"They say, ""K, you goin' marry mines.""","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Beeotch! No way, beeotch! No way","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Beeotch! No way, beeotch! Okay","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"I'm never livin' life confined","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"As I feel you even if I'm blind","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"I can tell you who, what, when, where","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"How to sell your game right on time","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Beeotch! Go play, beeotch! Go play","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Beeotch! Go play, beeotch! I look like OJ","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Killin' everything from pussy to a mothafuckin' Hit-Boy beat","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"She pussy poppin' and I got options like an audible, I be","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"C-O-M-P-T-O-N, I win, then ball at your defeat","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"C-O-M-P-T-O-N, my city, mobbin' in the street, yellin'—","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"All my life I want money and power","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Respect my mind or die from lead shower","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"I pray my dick get big as the Eiffel Tower","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"So I can fuck the world for seventy-two hours","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Goddamn I got bitches, damn I got bitches","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Damn I got bitches, wifey, girlfriend and mistress","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"All my life I want money and power","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Respect my mind or die from lead showers","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Let it run, Ali","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Martin had a dream","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Martin had a dream","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Kendrick have a dream","https://genius.com/Kendrick-lamar-backseat-freestyle-lyrics","Backseat Freestyle","Kendrick Lamar"
"Everybody, everybody, everybody","https://genius.com/Kendrick-lamar-the-art-of-peer-pressure-lyrics","The Art of Peer Pressure","Kendrick Lamar"
"Everybody sit yo' bitch-ass down","https://genius.com/Kendrick-lamar-the-art-of-peer-pressure-lyrics","The Art of Peer Pressure","Kendrick Lamar"
"And listen to this true mothafuckin' story","https://genius.com/Kendrick-lamar-the-art-of-peer-pressure-lyrics","The Art of Peer Pressure","Kendrick Lamar"
"Told by Kendrick Lamar on Rosecrans, ya bitch","https://genius.com/Kendrick-lamar-the-art-of-peer-pressure-lyrics","The Art of Peer Pressure","Kendrick Lamar"
"Smokin' on the finest dope, ay-ay-ay-ah","https://genius.com/Kendrick-lamar-the-art-of-peer-pressure-lyrics","The Art of Peer Pressure","Kendrick Lamar"
"Drank until I can't no mo', ay-ay-ay-ah","https://genius.com/Kendrick-lamar-the-art-of-peer-pressure-lyrics","The Art of Peer Pressure","Kendrick Lamar"
"Really I'm a sober soul","https://genius.com/Kendrick-lamar-the-art-of-peer-pressure-lyrics","The Art of Peer Pressure","Kendrick Lamar"
"But I'm with the homies right now","https://genius.com/Kendrick-lamar-the-art-of-peer-pressure-lyrics","The Art of Peer Pressure","Kendrick Lamar"
"And we ain't askin' for no favors","https://genius.com/Kendrick-lamar-the-art-of-peer-pressure-lyrics","The Art of Peer Pressure","Kendrick Lamar"
"Rush a nigga quick, then laugh about it later, ay-ay-ay-ah","https://genius.com/Kendrick-lamar-the-art-of-peer-pressure-lyrics","The Art of Peer Pressure","Kendrick Lamar"
"Really, I'm a peacemaker","https://genius.com/Kendrick-lamar-the-art-of-peer-pressure-lyrics","The Art of Peer Pressure","Kendrick Lamar"
"But I'm with the homies right now","https://genius.com/Kendrick-lamar-the-art-of-peer-pressure-lyrics","The Art of Peer Pressure","Kendrick Lamar"
"And Momma used to say (say, say, say, say)","https://genius.com/Kendrick-lamar-the-art-of-peer-pressure-lyrics","The Art of Peer Pressure","Kendrick Lamar"
"One day it's gon' burn you out (woo)","https://genius.com/Kendrick-lamar-the-art-of-peer-pressure-lyrics","The Art of Peer Pressure","Kendrick Lamar"
"One day it's gon' burn you out, out, out","https://genius.com/Kendrick-lamar-the-art-of-peer-pressure-lyrics","The Art of Peer Pressure","Kendrick Lamar"
"One day it's gon' burn you out (you, you, you, you, you, you)","https://genius.com/Kendrick-lamar-the-art-of-peer-pressure-lyrics","The Art of Peer Pressure","Kendrick Lamar"
"One day it's gon' burn you","https://genius.com/Kendrick-lamar-the-art-of-peer-pressure-lyrics","The Art of Peer Pressure","Kendrick Lamar"
"But I'm with the homies right now","https://genius.com/Kendrick-lamar-the-art-of-peer-pressure-lyrics","The Art of Peer Pressure","Kendrick Lamar"
